"ID","id_10m","lon_10m_point","lat_10m_point","INT_50","Hyperlink","Section","Assessed"
3026,3027,145.723287912071,-16.8406583917001,"","=HYPERLINK(""Frames_for_Analysis/3027_20250717_0002_R_1327.jpg"",""3027_20250717_0002_R_1327.jpg"")","",""
3027,3028,145.723338002372,-16.8407297040125,"","=HYPERLINK(""Frames_for_Analysis/3028_20250717_0002_R_1323.jpg"",""3028_20250717_0002_R_1323.jpg"")","",""
3028,3029,145.723392100567,-16.8407983437332,"","=HYPERLINK(""Frames_for_Analysis/3029_20250717_0002_R_1318.jpg"",""3029_20250717_0002_R_1318.jpg"")","",""
3029,3030,145.723446198762,-16.8408669834289,"50","=HYPERLINK(""Frames_for_Analysis/3030_20250717_0002_R_1315.jpg"",""3030_20250717_0002_R_1315.jpg"")","",""
3030,3031,145.723500296957,-16.8409356230998,"","=HYPERLINK(""Frames_for_Analysis/3031_20250717_0002_R_1311.jpg"",""3031_20250717_0002_R_1311.jpg"")","",""
3031,3032,145.723546716143,-16.8410091707203,"","=HYPERLINK(""Frames_for_Analysis/3032_20250717_0002_R_1307.jpg"",""3032_20250717_0002_R_1307.jpg"")","",""
3032,3033,145.723592227431,-16.8410832985878,"","=HYPERLINK(""Frames_for_Analysis/3033_20250717_0002_R_1303.jpg"",""3033_20250717_0002_R_1303.jpg"")","",""
3033,3034,145.72363773872,-16.8411574264262,"","=HYPERLINK(""Frames_for_Analysis/3034_20250717_0002_R_1298.jpg"",""3034_20250717_0002_R_1298.jpg"")","",""
3034,3035,145.723674757736,-16.8412345312721,"50","=HYPERLINK(""Frames_for_Analysis/3035_20250717_0002_R_1294.jpg"",""3035_20250717_0002_R_1294.jpg"")","",""
3035,3036,145.723690036579,-16.8413192572812,"","=HYPERLINK(""Frames_for_Analysis/3036_20250717_0002_R_1289.jpg"",""3036_20250717_0002_R_1289.jpg"")","",""
3036,3037,145.723705316366,-16.8414039830964,"","=HYPERLINK(""Frames_for_Analysis/3037_20250717_0002_R_1286.jpg"",""3037_20250717_0002_R_1286.jpg"")","",""
3037,3038,145.7236989834,-16.8414887552261,"","=HYPERLINK(""Frames_for_Analysis/3038_20250717_0002_R_1284.jpg"",""3038_20250717_0002_R_1284.jpg"")","",""
3038,3039,145.723684101269,-16.8415735457809,"","=HYPERLINK(""Frames_for_Analysis/3039_20250717_0002_R_1281.jpg"",""3039_20250717_0002_R_1281.jpg"")","",""
3039,3040,145.723668290825,-16.8416581688254,"50","=HYPERLINK(""Frames_for_Analysis/3040_20250717_0002_R_1277.jpg"",""3040_20250717_0002_R_1277.jpg"")","",""
3040,3041,145.723649900905,-16.8417423264813,"","=HYPERLINK(""Frames_for_Analysis/3041_20250717_0002_R_1272.jpg"",""3041_20250717_0002_R_1272.jpg"")","",""
3041,3042,145.723631510985,-16.8418264840999,"","=HYPERLINK(""Frames_for_Analysis/3042_20250717_0002_R_1268.jpg"",""3042_20250717_0002_R_1268.jpg"")","",""
3042,3043,145.723618837025,-16.8419115997934,"","=HYPERLINK(""Frames_for_Analysis/3043_20250717_0002_R_1266.jpg"",""3043_20250717_0002_R_1266.jpg"")","",""
3043,3044,145.723606250508,-16.8419967301059,"","=HYPERLINK(""Frames_for_Analysis/3044_20250717_0002_R_1262.jpg"",""3044_20250717_0002_R_1262.jpg"")","",""
3044,3045,145.723593663992,-16.8420818603801,"50","=HYPERLINK(""Frames_for_Analysis/3045_20250717_0002_R_1258.jpg"",""3045_20250717_0002_R_1258.jpg"")","",""
3045,3046,145.723567676621,-16.842163451059,"","=HYPERLINK(""Frames_for_Analysis/3046_20250717_0002_R_1255.jpg"",""3046_20250717_0002_R_1255.jpg"")","",""
3046,3047,145.723532863948,-16.8422427106831,"","=HYPERLINK(""Frames_for_Analysis/3047_20250717_0002_R_1249.jpg"",""3047_20250717_0002_R_1249.jpg"")","",""
3047,3048,145.723498051275,-16.842321970274,"","=HYPERLINK(""Frames_for_Analysis/3048_20250717_0002_R_1245.jpg"",""3048_20250717_0002_R_1245.jpg"")","",""
3048,3049,145.723455586906,-16.8423975391548,"","=HYPERLINK(""Frames_for_Analysis/3049_20250717_0002_R_1242.jpg"",""3049_20250717_0002_R_1242.jpg"")","",""
3049,3050,145.723409736606,-16.8424714748539,"50","=HYPERLINK(""Frames_for_Analysis/3050_20250717_0002_R_1235.jpg"",""3050_20250717_0002_R_1235.jpg"")","",""
3050,3051,145.723363886306,-16.842545410524,"","=HYPERLINK(""Frames_for_Analysis/3051_20250717_0002_R_1234.jpg"",""3051_20250717_0002_R_1234.jpg"")","",""
3051,3052,145.723318036006,-16.8426193461653,"","=HYPERLINK(""Frames_for_Analysis/3052_20250717_0002_R_1230.jpg"",""3052_20250717_0002_R_1230.jpg"")","",""
3052,3053,145.723272185705,-16.8426932817777,"","=HYPERLINK(""Frames_for_Analysis/3053_20250717_0002_R_1225.jpg"",""3053_20250717_0002_R_1225.jpg"")","",""
3053,3054,145.723226335405,-16.8427672173612,"","=HYPERLINK(""Frames_for_Analysis/3054_20250717_0002_R_1222.jpg"",""3054_20250717_0002_R_1222.jpg"")","",""
3054,3055,145.723181064128,-16.8428414786299,"50","=HYPERLINK(""Frames_for_Analysis/3055_20250717_0002_R_1216.jpg"",""3055_20250717_0002_R_1216.jpg"")","",""
3055,3056,145.723118201384,-16.8429003210118,"","=HYPERLINK(""Frames_for_Analysis/3056_20250717_0002_R_1211.jpg"",""3056_20250717_0002_R_1211.jpg"")","",""
3056,3057,145.72303187681,-16.8429223633936,"","=HYPERLINK(""Frames_for_Analysis/3057_20250717_0002_R_1209.jpg"",""3057_20250717_0002_R_1209.jpg"")","",""
3057,3058,145.722950412603,-16.8429579599756,"","=HYPERLINK(""Frames_for_Analysis/3058_20250717_0002_R_1205.jpg"",""3058_20250717_0002_R_1205.jpg"")","",""
3058,3059,145.722883469997,-16.8430132317359,"","=HYPERLINK(""Frames_for_Analysis/3059_20250717_0002_R_1202.jpg"",""3059_20250717_0002_R_1202.jpg"")","",""
3059,3060,145.722827384358,-16.8430802759616,"50","=HYPERLINK(""Frames_for_Analysis/3060_20250717_0002_R_1197.jpg"",""3060_20250717_0002_R_1197.jpg"")","",""
3060,3061,145.722774820071,-16.8431495745102,"","=HYPERLINK(""Frames_for_Analysis/3061_20250717_0002_R_1192.jpg"",""3061_20250717_0002_R_1192.jpg"")","",""
3061,3062,145.722699163676,-16.8431884885726,"","=HYPERLINK(""Frames_for_Analysis/3062_20250717_0002_R_1186.jpg"",""3062_20250717_0002_R_1186.jpg"")","",""
3062,3063,145.722650935333,-16.8432610247845,"","=HYPERLINK(""Frames_for_Analysis/3063_20250717_0002_R_1177.jpg"",""3063_20250717_0002_R_1177.jpg"")","",""
3063,3064,145.72262545531,-16.8433406452226,"","=HYPERLINK(""Frames_for_Analysis/3064_20250717_0002_R_1172.jpg"",""3064_20250717_0002_R_1172.jpg"")","",""
3064,3065,145.722619851939,-16.8434264555868,"50","=HYPERLINK(""Frames_for_Analysis/3065_20250717_0002_R_1167.jpg"",""3065_20250717_0002_R_1167.jpg"")","",""
3065,3066,145.722638377365,-16.8435055453949,"","=HYPERLINK(""Frames_for_Analysis/3066_20250717_0002_R_1162.jpg"",""3066_20250717_0002_R_1162.jpg"")","",""
3066,3067,145.722691213777,-16.8435750786432,"","=HYPERLINK(""Frames_for_Analysis/3067_20250717_0002_R_1156.jpg"",""3067_20250717_0002_R_1156.jpg"")","",""
3067,3068,145.722753893244,-16.8436358127017,"","=HYPERLINK(""Frames_for_Analysis/3068_20250717_0002_R_1149.jpg"",""3068_20250717_0002_R_1149.jpg"")","",""
3068,3069,145.722822773203,-16.8436910038342,"","=HYPERLINK(""Frames_for_Analysis/3069_20250717_0002_R_1141.jpg"",""3069_20250717_0002_R_1141.jpg"")","",""
3069,3070,145.722898562424,-16.8437353113712,"50","=HYPERLINK(""Frames_for_Analysis/3070_20250717_0002_R_1137.jpg"",""3070_20250717_0002_R_1137.jpg"")","",""
3070,3071,145.722981477632,-16.8437683939301,"","=HYPERLINK(""Frames_for_Analysis/3071_20250717_0002_R_1132.jpg"",""3071_20250717_0002_R_1132.jpg"")","",""
3071,3072,145.723064263631,-16.8438017310832,"","=HYPERLINK(""Frames_for_Analysis/3072_20250717_0002_R_1129.jpg"",""3072_20250717_0002_R_1129.jpg"")","",""
3072,3073,145.723142691583,-16.8438436554773,"","=HYPERLINK(""Frames_for_Analysis/3073_20250717_0002_R_1125.jpg"",""3073_20250717_0002_R_1125.jpg"")","",""
3073,3074,145.723221119534,-16.8438855798621,"","=HYPERLINK(""Frames_for_Analysis/3074_20250717_0002_R_1121.jpg"",""3074_20250717_0002_R_1121.jpg"")","",""
3074,3075,145.723299547486,-16.8439275042376,"50","=HYPERLINK(""Frames_for_Analysis/3075_20250717_0002_R_1118.jpg"",""3075_20250717_0002_R_1118.jpg"")","",""
3075,3076,145.723364436685,-16.8439838282663,"","=HYPERLINK(""Frames_for_Analysis/3076_20250717_0002_R_1114.jpg"",""3076_20250717_0002_R_1114.jpg"")","",""
3076,3077,145.723416241186,-16.8440540690076,"","=HYPERLINK(""Frames_for_Analysis/3077_20250717_0002_R_1110.jpg"",""3077_20250717_0002_R_1110.jpg"")","",""
3077,3078,145.723468045687,-16.8441243097229,"","=HYPERLINK(""Frames_for_Analysis/3078_20250717_0002_R_1105.jpg"",""3078_20250717_0002_R_1105.jpg"")","",""
3078,3079,145.723519850189,-16.8441945504121,"","=HYPERLINK(""Frames_for_Analysis/3079_20250717_0002_R_1104.jpg"",""3079_20250717_0002_R_1104.jpg"")","",""
3079,3080,145.723525880158,-16.8442775834201,"50","=HYPERLINK(""Frames_for_Analysis/3080_20250717_0002_R_1100.jpg"",""3080_20250717_0002_R_1100.jpg"")","",""
3080,3081,145.723521706507,-16.8443634679377,"","=HYPERLINK(""Frames_for_Analysis/3081_20250717_0002_R_1097.jpg"",""3081_20250717_0002_R_1097.jpg"")","",""
3081,3082,145.723517532856,-16.8444493524162,"","=HYPERLINK(""Frames_for_Analysis/3082_20250717_0002_R_1094.jpg"",""3082_20250717_0002_R_1094.jpg"")","",""
3082,3083,145.723513359204,-16.8445352368558,"","=HYPERLINK(""Frames_for_Analysis/3083_20250717_0002_R_1090.jpg"",""3083_20250717_0002_R_1090.jpg"")","",""
3083,3084,145.723509185553,-16.8446211212565,"","=HYPERLINK(""Frames_for_Analysis/3084_20250717_0002_R_1087.jpg"",""3084_20250717_0002_R_1087.jpg"")","",""
3084,3085,145.72351883195,-16.8447061222442,"50","=HYPERLINK(""Frames_for_Analysis/3085_20250717_0002_R_1084.jpg"",""3085_20250717_0002_R_1084.jpg"")","",""
3085,3086,145.723504612999,-16.8447856776302,"","=HYPERLINK(""Frames_for_Analysis/3086_20250717_0002_R_1081.jpg"",""3086_20250717_0002_R_1081.jpg"")","",""
3086,3087,145.72345968178,-16.8448601274715,"","=HYPERLINK(""Frames_for_Analysis/3087_20250717_0002_R_1076.jpg"",""3087_20250717_0002_R_1076.jpg"")","",""
3087,3088,145.72341475049,-16.8449345772445,"","=HYPERLINK(""Frames_for_Analysis/3088_20250717_0002_R_1073.jpg"",""3088_20250717_0002_R_1073.jpg"")","",""
3088,3089,145.723369819052,-16.8450090269063,"","=HYPERLINK(""Frames_for_Analysis/3089_20250717_0002_R_1070.jpg"",""3089_20250717_0002_R_1070.jpg"")","",""
3089,3090,145.723324887236,-16.8450834763296,"50","=HYPERLINK(""Frames_for_Analysis/3090_20250717_0002_R_1067.jpg"",""3090_20250717_0002_R_1067.jpg"")","",""
3090,3091,145.723272124941,-16.8451530363011,"","=HYPERLINK(""Frames_for_Analysis/3091_20250717_0002_R_1063.jpg"",""3091_20250717_0002_R_1063.jpg"")","",""
3091,3092,145.723207201593,-16.8452115049025,"","=HYPERLINK(""Frames_for_Analysis/3092_20250717_0002_R_1059.jpg"",""3092_20250717_0002_R_1059.jpg"")","",""
3092,3093,145.723131884097,-16.8452583630693,"","=HYPERLINK(""Frames_for_Analysis/3093_20250717_0002_R_1053.jpg"",""3093_20250717_0002_R_1053.jpg"")","",""
3093,3094,145.723056566602,-16.8453052212244,"","=HYPERLINK(""Frames_for_Analysis/3094_20250717_0002_R_1049.jpg"",""3094_20250717_0002_R_1049.jpg"")","",""
3094,3095,145.722981249106,-16.8453520793679,"50","=HYPERLINK(""Frames_for_Analysis/3095_20250717_0002_R_1045.jpg"",""3095_20250717_0002_R_1045.jpg"")","",""
3095,3096,145.722910780465,-16.8454050958644,"","=HYPERLINK(""Frames_for_Analysis/3096_20250717_0002_R_1040.jpg"",""3096_20250717_0002_R_1040.jpg"")","",""
3096,3097,145.722842959379,-16.8454614749151,"","=HYPERLINK(""Frames_for_Analysis/3097_20250717_0002_R_1036.jpg"",""3097_20250717_0002_R_1036.jpg"")","",""
3097,3098,145.722775138294,-16.8455178539491,"","=HYPERLINK(""Frames_for_Analysis/3098_20250717_0002_R_1032.jpg"",""3098_20250717_0002_R_1032.jpg"")","",""
3098,3099,145.722707317208,-16.8455742329662,"","=HYPERLINK(""Frames_for_Analysis/3099_20250717_0002_R_1028.jpg"",""3099_20250717_0002_R_1028.jpg"")","",""
3099,3100,145.722639496122,-16.8456306119666,"50","=HYPERLINK(""Frames_for_Analysis/3100_20250717_0002_R_1024.jpg"",""3100_20250717_0002_R_1024.jpg"")","",""
3100,3101,145.722563767487,-16.8456764718781,"","=HYPERLINK(""Frames_for_Analysis/3101_20250717_0002_R_1020.jpg"",""3101_20250717_0002_R_1020.jpg"")","",""
3101,3102,145.722486359632,-16.8457200979851,"","=HYPERLINK(""Frames_for_Analysis/3102_20250717_0002_R_1015.jpg"",""3102_20250717_0002_R_1015.jpg"")","",""
3102,3103,145.722408951777,-16.8457637240821,"","=HYPERLINK(""Frames_for_Analysis/3103_20250717_0002_R_1011.jpg"",""3103_20250717_0002_R_1011.jpg"")","",""
3103,3104,145.722331543921,-16.8458073501691,"","=HYPERLINK(""Frames_for_Analysis/3104_20250717_0002_R_1005.jpg"",""3104_20250717_0002_R_1005.jpg"")","",""
3104,3105,145.722254136066,-16.8458509762459,"50","=HYPERLINK(""Frames_for_Analysis/3105_20250717_0002_R_1000.jpg"",""3105_20250717_0002_R_1000.jpg"")","",""
3105,3106,145.722177134091,-16.845895162229,"","=HYPERLINK(""Frames_for_Analysis/3106_20250717_0002_R_0996.jpg"",""3106_20250717_0002_R_0996.jpg"")","",""
3106,3107,145.722107334586,-16.8459492840918,"","=HYPERLINK(""Frames_for_Analysis/3107_20250717_0002_R_0992.jpg"",""3107_20250717_0002_R_0992.jpg"")","",""
3107,3108,145.722037535082,-16.8460034059391,"","=HYPERLINK(""Frames_for_Analysis/3108_20250717_0002_R_0988.jpg"",""3108_20250717_0002_R_0988.jpg"")","",""
3108,3109,145.721967735577,-16.8460575277709,"","=HYPERLINK(""Frames_for_Analysis/3109_20250717_0002_R_0983.jpg"",""3109_20250717_0002_R_0983.jpg"")","",""
3109,3110,145.721897936073,-16.8461116495873,"50","=HYPERLINK(""Frames_for_Analysis/3110_20250717_0002_R_0979.jpg"",""3110_20250717_0002_R_0979.jpg"")","",""
3110,3111,145.721820210693,-16.8461525247452,"","=HYPERLINK(""Frames_for_Analysis/3111_20250717_0002_R_0975.jpg"",""3111_20250717_0002_R_0975.jpg"")","",""
3111,3112,145.721736113502,-16.8461827505837,"","=HYPERLINK(""Frames_for_Analysis/3112_20250717_0002_R_0971.jpg"",""3112_20250717_0002_R_0971.jpg"")","",""
3112,3113,145.721652016311,-16.8462129764174,"","=HYPERLINK(""Frames_for_Analysis/3113_20250717_0002_R_0968.jpg"",""3113_20250717_0002_R_0968.jpg"")","",""
3113,3114,145.721566609925,-16.8462392423225,"","=HYPERLINK(""Frames_for_Analysis/3114_20250717_0002_R_0964.jpg"",""3114_20250717_0002_R_0964.jpg"")","",""
3114,3115,145.721479653284,-16.8462608191669,"50","=HYPERLINK(""Frames_for_Analysis/3115_20250717_0002_R_0961.jpg"",""3115_20250717_0002_R_0961.jpg"")","",""
3115,3116,145.721392696643,-16.8462823960088,"","=HYPERLINK(""Frames_for_Analysis/3116_20250717_0002_R_0958.jpg"",""3116_20250717_0002_R_0958.jpg"")","",""
3116,3117,145.721305740002,-16.8463039728483,"","=HYPERLINK(""Frames_for_Analysis/3117_20250717_0002_R_0952.jpg"",""3117_20250717_0002_R_0952.jpg"")","",""
3117,3118,145.721216671131,-16.8463124511087,"","=HYPERLINK(""Frames_for_Analysis/3118_20250717_0002_R_0949.jpg"",""3118_20250717_0002_R_0949.jpg"")","",""
3118,3119,145.72112696376,-16.8463169698308,"","=HYPERLINK(""Frames_for_Analysis/3119_20250717_0002_R_0945.jpg"",""3119_20250717_0002_R_0945.jpg"")","",""
3119,3120,145.721037662856,-16.8463161252026,"50","=HYPERLINK(""Frames_for_Analysis/3120_20250717_0002_R_0942.jpg"",""3120_20250717_0002_R_0942.jpg"")","",""
3120,3121,145.720949575801,-16.8462992638042,"","=HYPERLINK(""Frames_for_Analysis/3121_20250717_0002_R_0939.jpg"",""3121_20250717_0002_R_0939.jpg"")","",""
3121,3122,145.72086297076,-16.8462780479658,"","=HYPERLINK(""Frames_for_Analysis/3122_20250717_0002_R_0936.jpg"",""3122_20250717_0002_R_0936.jpg"")","",""
3122,3123,145.720781407321,-16.8462420189423,"","=HYPERLINK(""Frames_for_Analysis/3123_20250717_0002_R_0932.jpg"",""3123_20250717_0002_R_0932.jpg"")","",""
3123,3124,145.720699843881,-16.8462059899118,"","=HYPERLINK(""Frames_for_Analysis/3124_20250717_0002_R_0927.jpg"",""3124_20250717_0002_R_0927.jpg"")","",""
3124,3125,145.720618280442,-16.8461699608746,"50","=HYPERLINK(""Frames_for_Analysis/3125_20250717_0002_R_0921.jpg"",""3125_20250717_0002_R_0921.jpg"")","",""
3125,3126,145.720535799008,-16.8461359943872,"","=HYPERLINK(""Frames_for_Analysis/3126_20250717_0002_R_0915.jpg"",""3126_20250717_0002_R_0915.jpg"")","",""
3126,3127,145.72045214406,-16.8461046645556,"","=HYPERLINK(""Frames_for_Analysis/3127_20250717_0002_R_0910.jpg"",""3127_20250717_0002_R_0910.jpg"")","",""
3127,3128,145.720368489112,-16.8460733347189,"","=HYPERLINK(""Frames_for_Analysis/3128_20250717_0002_R_0906.jpg"",""3128_20250717_0002_R_0906.jpg"")","",""
3128,3129,145.720283774616,-16.8460473792831,"","=HYPERLINK(""Frames_for_Analysis/3129_20250717_0002_R_0902.jpg"",""3129_20250717_0002_R_0902.jpg"")","",""
3129,3130,145.720193943088,-16.8460473792831,"50","=HYPERLINK(""Frames_for_Analysis/3130_20250717_0002_R_0897.jpg"",""3130_20250717_0002_R_0897.jpg"")","",""
3130,3131,145.72010411156,-16.8460473792831,"","=HYPERLINK(""Frames_for_Analysis/3131_20250717_0002_R_0892.jpg"",""3131_20250717_0002_R_0892.jpg"")","",""
3131,3132,145.720020453833,-16.8460664793211,"","=HYPERLINK(""Frames_for_Analysis/3132_20250717_0002_R_0887.jpg"",""3132_20250717_0002_R_0887.jpg"")","",""
3132,3133,145.719946315246,-16.8461150289371,"","=HYPERLINK(""Frames_for_Analysis/3133_20250717_0002_R_0882.jpg"",""3133_20250717_0002_R_0882.jpg"")","",""
3133,3134,145.719872176659,-16.8461635785407,"","=HYPERLINK(""Frames_for_Analysis/3134_20250717_0002_R_0876.jpg"",""3134_20250717_0002_R_0876.jpg"")","",""
3134,3135,145.719800983014,-16.846215645935,"50","=HYPERLINK(""Frames_for_Analysis/3135_20250717_0002_R_0867.jpg"",""3135_20250717_0002_R_0867.jpg"")","",""
3135,3136,145.719735311134,-16.8462743091927,"","=HYPERLINK(""Frames_for_Analysis/3136_20250717_0002_R_0860.jpg"",""3136_20250717_0002_R_0860.jpg"")","",""
3136,3137,145.719669639253,-16.8463329724323,"","=HYPERLINK(""Frames_for_Analysis/3137_20250717_0002_R_0855.jpg"",""3137_20250717_0002_R_0855.jpg"")","",""
3137,3138,145.71962822327,-16.8464063454942,"","=HYPERLINK(""Frames_for_Analysis/3138_20250717_0002_R_0851.jpg"",""3138_20250717_0002_R_0851.jpg"")","",""
3138,3139,145.71960084481,-16.846488231494,"","=HYPERLINK(""Frames_for_Analysis/3139_20250717_0002_R_0846.jpg"",""3139_20250717_0002_R_0846.jpg"")","",""
3139,3140,145.71957346635,-16.8465701174584,"50","=HYPERLINK(""Frames_for_Analysis/3140_20250717_0002_R_0842.jpg"",""3140_20250717_0002_R_0842.jpg"")","",""
3140,3141,145.719545254224,-16.8466517208774,"","=HYPERLINK(""Frames_for_Analysis/3141_20250717_0002_R_0837.jpg"",""3141_20250717_0002_R_0837.jpg"")","",""
3141,3142,145.71951269505,-16.8467318511509,"","=HYPERLINK(""Frames_for_Analysis/3142_20250717_0002_R_0833.jpg"",""3142_20250717_0002_R_0833.jpg"")","",""
3142,3143,145.719480135876,-16.8468119813905,"","=HYPERLINK(""Frames_for_Analysis/3143_20250717_0002_R_0829.jpg"",""3143_20250717_0002_R_0829.jpg"")","",""
3143,3144,145.719451664542,-16.8468934568247,"","=HYPERLINK(""Frames_for_Analysis/3144_20250717_0002_R_0825.jpg"",""3144_20250717_0002_R_0825.jpg"")","",""
3144,3145,145.719425851727,-16.8469758070903,"50","=HYPERLINK(""Frames_for_Analysis/3145_20250717_0002_R_0821.jpg"",""3145_20250717_0002_R_0821.jpg"")","",""
3145,3146,145.719400038913,-16.8470581573201,"","=HYPERLINK(""Frames_for_Analysis/3146_20250717_0002_R_0817.jpg"",""3146_20250717_0002_R_0817.jpg"")","",""
3146,3147,145.719355837518,-16.8471325417504,"","=HYPERLINK(""Frames_for_Analysis/3147_20250717_0002_R_0813.jpg"",""3147_20250717_0002_R_0813.jpg"")","",""
3147,3148,145.719308226891,-16.847205449304,"","=HYPERLINK(""Frames_for_Analysis/3148_20250717_0002_R_0809.jpg"",""3148_20250717_0002_R_0809.jpg"")","",""
3148,3149,145.719254465904,-16.8472735352748,"","=HYPERLINK(""Frames_for_Analysis/3149_20250717_0002_R_0805.jpg"",""3149_20250717_0002_R_0805.jpg"")","",""
3149,3150,145.719189157211,-16.847332568435,"50","=HYPERLINK(""Frames_for_Analysis/3150_20250717_0002_R_0801.jpg"",""3150_20250717_0002_R_0801.jpg"")","",""
3150,3151,145.719123848518,-16.8473916015767,"","=HYPERLINK(""Frames_for_Analysis/3151_20250717_0002_R_0797.jpg"",""3151_20250717_0002_R_0797.jpg"")","",""
3151,3152,145.719058272857,-16.8474503467566,"","=HYPERLINK(""Frames_for_Analysis/3152_20250717_0002_R_0793.jpg"",""3152_20250717_0002_R_0793.jpg"")","",""
3152,3153,145.718989262437,-16.8475053872873,"","=HYPERLINK(""Frames_for_Analysis/3153_20250717_0002_R_0789.jpg"",""3153_20250717_0002_R_0789.jpg"")","",""
3153,3154,145.718920162724,-16.8475602770443,"","=HYPERLINK(""Frames_for_Analysis/3154_20250717_0002_R_0785.jpg"",""3154_20250717_0002_R_0785.jpg"")","",""
3154,3155,145.718835374424,-16.8475886790495,"50","=HYPERLINK(""Frames_for_Analysis/3155_20250717_0002_R_0782.jpg"",""3155_20250717_0002_R_0782.jpg"")","",""
3155,3156,145.718750586125,-16.8476170810503,"","=HYPERLINK(""Frames_for_Analysis/3156_20250717_0002_R_0779.jpg"",""3156_20250717_0002_R_0779.jpg"")","",""
3156,3157,145.718664776864,-16.847639733287,"","=HYPERLINK(""Frames_for_Analysis/3157_20250717_0002_R_0776.jpg"",""3157_20250717_0002_R_0776.jpg"")","",""
3157,3158,145.718574945336,-16.847639733287,"","=HYPERLINK(""Frames_for_Analysis/3158_20250717_0002_R_0773.jpg"",""3158_20250717_0002_R_0773.jpg"")","",""
3158,3159,145.718485113807,-16.847639733287,"","=HYPERLINK(""Frames_for_Analysis/3159_20250717_0002_R_0768.jpg"",""3159_20250717_0002_R_0768.jpg"")","",""
3159,3160,145.718397119555,-16.8476228452312,"50","=HYPERLINK(""Frames_for_Analysis/3160_20250717_0002_R_0764.jpg"",""3160_20250717_0002_R_0764.jpg"")","",""
3160,3161,145.718309214934,-16.8476051332939,"","=HYPERLINK(""Frames_for_Analysis/3161_20250717_0002_R_0757.jpg"",""3161_20250717_0002_R_0757.jpg"")","",""
3161,3162,145.718220568776,-16.847594237484,"","=HYPERLINK(""Frames_for_Analysis/3162_20250717_0002_R_0752.jpg"",""3162_20250717_0002_R_0752.jpg"")","",""
3162,3163,145.718130737248,-16.847594237484,"","=HYPERLINK(""Frames_for_Analysis/3163_20250717_0002_R_0748.jpg"",""3163_20250717_0002_R_0748.jpg"")","",""
3163,3164,145.718040908666,-16.8475942790333,"","=HYPERLINK(""Frames_for_Analysis/3164_20250717_0002_R_0744.jpg"",""3164_20250717_0002_R_0744.jpg"")","",""
3164,3165,145.717951900896,-16.8476058956385,"50","=HYPERLINK(""Frames_for_Analysis/3165_20250717_0002_R_0739.jpg"",""3165_20250717_0002_R_0739.jpg"")","",""
3165,3166,145.717862893126,-16.8476175122431,"","=HYPERLINK(""Frames_for_Analysis/3166_20250717_0002_R_0735.jpg"",""3166_20250717_0002_R_0735.jpg"")","",""
3166,3167,145.71777383488,-16.8476281488357,"","=HYPERLINK(""Frames_for_Analysis/3167_20250717_0002_R_0731.jpg"",""3167_20250717_0002_R_0731.jpg"")","",""
3167,3168,145.717684064899,-16.8476249667754,"","=HYPERLINK(""Frames_for_Analysis/3168_20250717_0002_R_0726.jpg"",""3168_20250717_0002_R_0726.jpg"")","",""
3168,3169,145.717594294919,-16.8476217847151,"","=HYPERLINK(""Frames_for_Analysis/3169_20250717_0002_R_0722.jpg"",""3169_20250717_0002_R_0722.jpg"")","",""
3169,3170,145.717504524938,-16.8476186026547,"50","=HYPERLINK(""Frames_for_Analysis/3170_20250717_0002_R_0715.jpg"",""3170_20250717_0002_R_0715.jpg"")","",""
3170,3171,145.717414724682,-16.8476169858352,"","=HYPERLINK(""Frames_for_Analysis/3171_20250717_0002_R_0712.jpg"",""3171_20250717_0002_R_0712.jpg"")","",""
3171,3172,145.717324893154,-16.8476169858352,"","=HYPERLINK(""Frames_for_Analysis/3172_20250717_0002_R_0707.jpg"",""3172_20250717_0002_R_0707.jpg"")","",""
3172,3173,145.717235061625,-16.8476169858352,"","=HYPERLINK(""Frames_for_Analysis/3173_20250717_0002_R_0702.jpg"",""3173_20250717_0002_R_0702.jpg"")","",""
3173,3174,145.717145816788,-16.847623547396,"","=HYPERLINK(""Frames_for_Analysis/3174_20250717_0002_R_0697.jpg"",""3174_20250717_0002_R_0697.jpg"")","",""
3174,3175,145.717057291399,-16.8476381552863,"50","=HYPERLINK(""Frames_for_Analysis/3175_20250717_0002_R_0693.jpg"",""3175_20250717_0002_R_0693.jpg"")","",""
3175,3176,145.71696876601,-16.8476527631756,"","=HYPERLINK(""Frames_for_Analysis/3176_20250717_0002_R_0688.jpg"",""3176_20250717_0002_R_0688.jpg"")","",""
3176,3177,145.716880240621,-16.8476673710637,"","=HYPERLINK(""Frames_for_Analysis/3177_20250717_0002_R_0683.jpg"",""3177_20250717_0002_R_0683.jpg"")","",""
3177,3178,145.716795219392,-16.847693111055,"","=HYPERLINK(""Frames_for_Analysis/3178_20250717_0002_R_0678.jpg"",""3178_20250717_0002_R_0678.jpg"")","",""
3178,3179,145.716712995208,-16.84772773676,"","=HYPERLINK(""Frames_for_Analysis/3179_20250717_0002_R_0671.jpg"",""3179_20250717_0002_R_0671.jpg"")","",""
3179,3180,145.716630771023,-16.8477623624587,"50","=HYPERLINK(""Frames_for_Analysis/3180_20250717_0002_R_0665.jpg"",""3180_20250717_0002_R_0665.jpg"")","",""
